degradation,fold,level,method,runs,sample_accuracy_mean,sample_accuracy_std,sample_macro_f1_mean,sample_macro_f1_std,test_subjects,trial_accuracy_mean,trial_accuracy_std,trial_macro_f1_mean,trial_macro_f1_std
coordinate_noise,loso_test_p2_val_p3,0.02,pct_gru,5,0.6346575342465754,0.0008784599105332154,0.593937109946314,0.0010761792814591433,p2,0.7,0.0,0.6180952380952381,0.0
coordinate_noise,loso_test_p2_val_p3,0.05,pct_gru,5,0.6191628614916287,0.0007969457437792309,0.5832841119969501,0.001007082397043988,p2,0.7,0.0,0.6485714285714286,0.005714285714285716
coordinate_noise,loso_test_p2_val_p3,0.08,pct_gru,5,0.6044444444444445,0.0011368243024578815,0.575230294144734,0.0012016337735855226,p2,0.7,0.0,0.6633333333333333,0.0
coordinate_noise,loso_test_p2_val_p3,0.1,pct_gru,5,0.5861415525114155,0.0010543562578287187,0.5618808068996615,0.0010616892493551149,p2,0.7333333333333333,0.0,0.7069047619047619,0.003333333333333322
strong_synthetic_clutter,loso_test_p2_val_p3,0.0,pct_gru,1,0.6415525114155252,0.0,0.6002972989748004,0.0,p2,0.7,0.0,0.628095238095238,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.1,pct_gru,5,0.265441400304414,0.0005214061836517708,0.19947899670285768,0.0004504366383925249,p2,0.3,0.0,0.22222222222222224,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.2,pct_gru,5,0.19397260273972602,0.0003966153491870769,0.11625403287869829,0.00021114383538073215,p2,0.2,0.0,0.12,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.4,pct_gru,5,0.1572146118721461,0.00029238010216588563,0.09196093748853526,0.000239743096828006,p2,0.16666666666666666,0.0,0.09935483870967743,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.6,pct_gru,5,0.13038051750380517,0.0005636798839312395,0.06529560360511259,0.0006701443446498553,p2,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.8,pct_gru,5,0.11703957382039573,0.0002223993789376353,0.04758490863461107,0.00032775635954098635,p2,0.1,0.0,0.01818181818181818,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.0,pct_gru,1,0.6415525114155252,0.0,0.6002972989748004,0.0,p2,0.7,0.0,0.628095238095238,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.02,pct_gru,5,0.6504718417047185,0.0016936406209811003,0.6112186578101371,0.0018577073678246365,p2,0.7,0.0,0.628095238095238,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.05,pct_gru,5,0.5545890410958905,0.007497203031969148,0.513846718143772,0.014958037283767846,p2,0.6666666666666666,0.029814239699997188,0.6122424242424243,0.041146831126309534
structured_realistic_clutter,loso_test_p2_val_p3,0.1,pct_gru,5,0.2868949771689498,0.022817253568571984,0.23538776303774872,0.02435135235150756,p2,0.2866666666666667,0.02666666666666666,0.2311095571095571,0.03138976598049778
structured_realistic_clutter,loso_test_p2_val_p3,0.15,pct_gru,5,0.233013698630137,0.016157896980658237,0.16958903869566225,0.01412482434387785,p2,0.22000000000000003,0.01632993161855452,0.14084109028226674,0.024638203394834402
structured_realistic_clutter,loso_test_p2_val_p3,0.2,pct_gru,5,0.1934322678843227,0.030512764523425908,0.12021142863934346,0.020524916534618638,p2,0.1933333333333333,0.02494438257849295,0.1097349463402095,0.01257765644830349
structured_realistic_clutter,loso_test_p2_val_p3,0.3,pct_gru,5,0.17236681887366817,0.03493699780760616,0.09535871523348224,0.03174681980720389,p2,0.18,0.04521553322083512,0.09445508000771159,0.03993149161091549
point_missing,loso_test_p2_val_p3,0.0,dgcnn_gru,1,0.8163622526636225,0.0,0.7832168174884101,0.0,p2,0.8666666666666667,0.0,0.8323809523809522,0.0
point_missing,loso_test_p2_val_p3,0.1,dgcnn_gru,5,0.8093835616438355,0.0009715052296640903,0.7759783476403492,0.001015407185440443,p2,0.9,0.0,0.8666666666666666,0.0
point_missing,loso_test_p2_val_p3,0.2,dgcnn_gru,5,0.801194824961948,0.0008544630482990064,0.7672591775038157,0.0009337533715955713,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809524,0.0
point_missing,loso_test_p2_val_p3,0.3,dgcnn_gru,5,0.789048706240487,0.0008685140102092639,0.7540707325769425,0.0009556723900498235,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809524,0.0
point_missing,loso_test_p2_val_p3,0.4,dgcnn_gru,5,0.7712937595129375,0.001426326605582696,0.7339169007747606,0.0014381229125592244,p2,0.8600000000000001,0.01333333333333333,0.8242380952380952,0.016285714285714327
point_missing,loso_test_p2_val_p3,0.5,dgcnn_gru,5,0.7505403348554033,0.0012475868577455991,0.7086913369458656,0.0015301221570810512,p2,0.7466666666666667,0.01632993161855457,0.6816666666666665,0.028577380332470363
point_missing,loso_test_p2_val_p3,0.6,dgcnn_gru,5,0.7271613394216134,0.0011822771308496055,0.6805952199337957,0.0013218702590714897,p2,0.7333333333333333,0.0,0.6583333333333333,0.0
point_missing,loso_test_p2_val_p3,0.7,dgcnn_gru,5,0.6851065449010655,0.000504009762246517,0.6290967411878075,0.0007665109324377282,p2,0.7333333333333333,0.0,0.6583333333333333,0.0
coordinate_noise,loso_test_p2_val_p3,0.0,dgcnn_gru,1,0.8163622526636225,0.0,0.7832168174884101,0.0,p2,0.8666666666666667,0.0,0.8323809523809522,0.0
coordinate_noise,loso_test_p2_val_p3,0.01,dgcnn_gru,5,0.816834094368341,0.00026647094977187566,0.7839350627102981,0.000320169328695778,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
coordinate_noise,loso_test_p2_val_p3,0.02,dgcnn_gru,5,0.8154566210045662,0.000567672943652069,0.7827111283610224,0.0005858703239006577,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
coordinate_noise,loso_test_p2_val_p3,0.05,dgcnn_gru,5,0.8077092846270928,0.0008695803261544122,0.7776451012297543,0.001125349920548981,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
coordinate_noise,loso_test_p2_val_p3,0.08,dgcnn_gru,5,0.751324200913242,0.0006477297665434701,0.7312157725306843,0.0006548610736753233,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
coordinate_noise,loso_test_p2_val_p3,0.1,dgcnn_gru,5,0.6823744292237442,0.0012884662060924188,0.6607432646433326,0.0017507471617362964,p2,0.6666666666666666,0.0,0.6202380952380953,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.0,dgcnn_gru,1,0.8163622526636225,0.0,0.7832168174884101,0.0,p2,0.8666666666666667,0.0,0.8323809523809522,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.1,dgcnn_gru,5,0.15190258751902588,0.0005750726175741958,0.08472481747878428,0.0004393930829717874,p2,0.16666666666666666,0.0,0.09935483870967743,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.2,dgcnn_gru,5,0.1034931506849315,0.00028414238512320327,0.024988345201091184,0.0005328336243631994,p2,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.4,dgcnn_gru,5,0.1,0.0,0.01818181818181818,0.0,p2,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.6,dgcnn_gru,5,0.1,0.0,0.01818181818181818,0.0,p2,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.8,dgcnn_gru,5,0.1,0.0,0.01818181818181818,0.0,p2,0.1,0.0,0.01818181818181818,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.0,dgcnn_gru,1,0.8163622526636225,0.0,0.7832168174884101,0.0,p2,0.8666666666666667,0.0,0.8323809523809522,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.02,dgcnn_gru,5,0.6766286149162861,0.003075127669728075,0.6204954614914258,0.003205534969434755,p2,0.7133333333333333,0.01632993161855452,0.6423333333333333,0.013063945294843646
structured_realistic_clutter,loso_test_p2_val_p3,0.05,dgcnn_gru,5,0.5155936073059361,0.038661899688587194,0.4442202537747047,0.036159653734294785,p2,0.5866666666666667,0.04521553322083511,0.49765512265512263,0.046315384107531964
structured_realistic_clutter,loso_test_p2_val_p3,0.1,dgcnn_gru,5,0.21551750380517504,0.034161355155001474,0.14368963749619873,0.032647958813381714,p2,0.2066666666666667,0.03887301263230201,0.11811350967872707,0.03902419008038252
structured_realistic_clutter,loso_test_p2_val_p3,0.15,dgcnn_gru,5,0.19567732115677322,0.03335453826752839,0.11805163146321077,0.03366748092066512,p2,0.19999999999999998,0.029814239699997202,0.11269797448927883,0.03580825908975859
structured_realistic_clutter,loso_test_p2_val_p3,0.2,dgcnn_gru,5,0.16883561643835615,0.03243496025356595,0.0923429566678566,0.0252688395954824,p2,0.16666666666666666,0.03651483716701108,0.08192791882447054,0.02973205115268793
structured_realistic_clutter,loso_test_p2_val_p3,0.3,dgcnn_gru,5,0.15206240487062406,0.02904727565085113,0.07465905589115479,0.025817559645982705,p2,0.15999999999999998,0.03887301263230201,0.07734920634920635,0.03728610283133251
point_missing,loso_test_p2_val_p3,0.0,radar_stnet,1,0.9139649923896499,0.0,0.9129268464915338,0.0,p2,1.0,0.0,1.0,0.0
point_missing,loso_test_p2_val_p3,0.1,radar_stnet,5,0.9091019786910198,0.000589691647726369,0.9080646449023437,0.0006096834745440045,p2,1.0,0.0,1.0,0.0
point_missing,loso_test_p2_val_p3,0.2,radar_stnet,5,0.9060502283105023,0.0005397449992845598,0.9051527881419428,0.0005420225990286812,p2,1.0,0.0,1.0,0.0
point_missing,loso_test_p2_val_p3,0.3,radar_stnet,5,0.9004642313546423,0.0010357907324717813,0.8996934928948942,0.0009760185105062507,p2,1.0,0.0,1.0,0.0
point_missing,loso_test_p2_val_p3,0.4,radar_stnet,5,0.8937671232876712,0.0008023056137865407,0.8933093539412639,0.0007969637076392516,p2,1.0,0.0,1.0,0.0
point_missing,loso_test_p2_val_p3,0.5,radar_stnet,5,0.8805098934550989,0.0007079671068224143,0.8808482156300386,0.0006526000178934129,p2,1.0,0.0,1.0,0.0
point_missing,loso_test_p2_val_p3,0.6,radar_stnet,5,0.8605403348554035,0.0010536968729876232,0.8621893167648855,0.001054026515167338,p2,1.0,0.0,1.0,0.0
point_missing,loso_test_p2_val_p3,0.7,radar_stnet,5,0.8234018264840183,0.0009698345401567097,0.8274464846239449,0.0009246768416016998,p2,0.9733333333333334,0.013333333333333332,0.9725714285714286,0.013714285714285745
coordinate_noise,loso_test_p2_val_p3,0.0,radar_stnet,1,0.9139649923896499,0.0,0.9129268464915338,0.0,p2,1.0,0.0,1.0,0.0
coordinate_noise,loso_test_p2_val_p3,0.01,radar_stnet,5,0.9134322678843226,0.0005790871348476831,0.912327823882549,0.0005879863274453479,p2,1.0,0.0,1.0,0.0
coordinate_noise,loso_test_p2_val_p3,0.02,radar_stnet,5,0.9117047184170473,0.0005907710409459987,0.910405612475255,0.000605728444159184,p2,1.0,0.0,1.0,0.0
coordinate_noise,loso_test_p2_val_p3,0.05,radar_stnet,5,0.8975038051750381,0.0005768826075569738,0.8945041350501695,0.0005863783634496623,p2,0.9866666666666667,0.01632993161855452,0.9862857142857143,0.0167965010933704
coordinate_noise,loso_test_p2_val_p3,0.08,radar_stnet,5,0.8596118721461188,0.0010138060377961916,0.8487337062975762,0.0013392869741579833,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
coordinate_noise,loso_test_p2_val_p3,0.1,radar_stnet,5,0.8223744292237443,0.0006335359326717593,0.8032120666391913,0.000856341612134154,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.0,radar_stnet,1,0.9139649923896499,0.0,0.9129268464915338,0.0,p2,1.0,0.0,1.0,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.1,radar_stnet,5,0.29050228310502285,0.0008002094020149133,0.23163847979210242,0.0011817514548036216,p2,0.2866666666666667,0.01632993161855452,0.18326666666666663,0.010287856919689344
strong_synthetic_clutter,loso_test_p2_val_p3,0.2,radar_stnet,5,0.20975646879756468,0.00011440864823724091,0.1244803763015164,0.00046173072732077456,p2,0.2,0.0,0.08888888888888888,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.4,radar_stnet,5,0.18005327245053274,0.0007946896488405942,0.09406362082218422,0.0008978022611786114,p2,0.2,0.0,0.10640394088669951,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.6,radar_stnet,5,0.16044140030441398,0.0004982309681379845,0.08365925817480221,0.0004611218126301674,p2,0.2,0.0,0.12,0.0
strong_synthetic_clutter,loso_test_p2_val_p3,0.8,radar_stnet,5,0.14382800608828006,0.0005926308168624605,0.07319474510143731,0.00042049743605908997,p2,0.13333333333333333,0.0,0.06875,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.0,radar_stnet,1,0.9139649923896499,0.0,0.9129268464915338,0.0,p2,1.0,0.0,1.0,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.02,radar_stnet,5,0.8327701674277017,0.002613066644718872,0.8130910857489031,0.002950443154379247,p2,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
structured_realistic_clutter,loso_test_p2_val_p3,0.05,radar_stnet,5,0.7130441400304413,0.021862277446852436,0.680583892376725,0.027299148902968917,p2,0.76,0.032659863237109094,0.7185714285714285,0.037701236318649405
structured_realistic_clutter,loso_test_p2_val_p3,0.1,radar_stnet,5,0.45996194824961945,0.05112710779373444,0.40800631176209334,0.040682368296357865,p2,0.5133333333333333,0.06863753427324665,0.4457647907647907,0.05566007184882857
structured_realistic_clutter,loso_test_p2_val_p3,0.15,radar_stnet,5,0.3889345509893455,0.07558744897709181,0.3393234975812023,0.05814143288241971,p2,0.42666666666666664,0.118133634311129,0.3657492507492507,0.0933934025041312
structured_realistic_clutter,loso_test_p2_val_p3,0.2,radar_stnet,5,0.350296803652968,0.054380732982278204,0.3016163695212847,0.046309429239895554,p2,0.37333333333333335,0.09285592184789412,0.31846531246531246,0.08359166293865772
structured_realistic_clutter,loso_test_p2_val_p3,0.3,radar_stnet,5,0.2869482496194825,0.03907967747169874,0.22589177448374506,0.034276360210066574,p2,0.2866666666666667,0.061824123303304675,0.2096048722519311,0.06327023908084081
point_missing,loso_test_p3_val_p4,0.0,pointnet_gru,1,0.6500380517503805,0.0,0.5897228634600288,0.0,p3,0.6666666666666666,0.0,0.6002597402597403,0.0
point_missing,loso_test_p3_val_p4,0.1,pointnet_gru,5,0.6555098934550989,0.00035970478837433497,0.5968741265877584,0.0004678956993464754,p3,0.6666666666666666,0.0,0.6002597402597403,0.0
point_missing,loso_test_p3_val_p4,0.2,pointnet_gru,5,0.6630974124809741,0.0006753086925868581,0.6062751177428947,0.000908201230271269,p3,0.7,0.0,0.6369264069264069,0.0
point_missing,loso_test_p3_val_p4,0.3,pointnet_gru,5,0.6725190258751903,0.0009089192466869689,0.6175850616874712,0.001046676471915973,p3,0.7,0.0,0.6369264069264069,0.0
point_missing,loso_test_p3_val_p4,0.4,pointnet_gru,5,0.6859741248097413,0.0006741069220024157,0.6341018625715208,0.0007950884743530656,p3,0.7333333333333333,0.0,0.6712121212121211,0.0
point_missing,loso_test_p3_val_p4,0.5,pointnet_gru,5,0.7080441400304414,0.0013076964431473865,0.6613125619705634,0.0015024728268966038,p3,0.7666666666666667,0.0,0.7066666666666667,0.0
point_missing,loso_test_p3_val_p4,0.6,pointnet_gru,5,0.7437671232876713,0.0008970533699475013,0.7052039714257385,0.0009472326874194697,p3,0.7666666666666667,0.0,0.7166666666666666,0.0
point_missing,loso_test_p3_val_p4,0.7,pointnet_gru,5,0.7889345509893454,0.0003986545160946506,0.7522948880959331,0.00043086768094913284,p3,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
coordinate_noise,loso_test_p3_val_p4,0.0,pointnet_gru,1,0.6500380517503805,0.0,0.5897228634600288,0.0,p3,0.6666666666666666,0.0,0.6002597402597403,0.0
coordinate_noise,loso_test_p3_val_p4,0.01,pointnet_gru,5,0.6460426179604262,0.00032108102145707394,0.5850961186294636,0.0004120747092571513,p3,0.6333333333333333,0.0,0.5395454545454546,0.0
coordinate_noise,loso_test_p3_val_p4,0.02,pointnet_gru,5,0.6357001522070015,0.00023993733288328294,0.5723901230978153,0.00038093920109401666,p3,0.6333333333333333,0.0,0.5395454545454546,0.0
coordinate_noise,loso_test_p3_val_p4,0.05,pointnet_gru,5,0.5877092846270928,0.00036577214126935623,0.5065867158777395,0.0005036117129995895,p3,0.6,0.0,0.4902597402597403,0.0
coordinate_noise,loso_test_p3_val_p4,0.08,pointnet_gru,5,0.5506697108066971,0.0005975942292054677,0.45748750136809735,0.0007012754151509847,p3,0.6,0.0,0.4902597402597403,0.0
coordinate_noise,loso_test_p3_val_p4,0.1,pointnet_gru,5,0.5285083713850838,0.0007957821063725761,0.4351596145994252,0.0006906441537773166,p3,0.5666666666666667,0.0,0.4742057942057942,0.0038961038961038866
strong_synthetic_clutter,loso_test_p3_val_p4,0.0,pointnet_gru,1,0.6500380517503805,0.0,0.5897228634600288,0.0,p3,0.6666666666666666,0.0,0.6002597402597403,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.1,pointnet_gru,5,0.1276103500761035,0.00024495398690153555,0.05310286505286581,0.00023277120859410436,p3,0.1,0.0,0.01875,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.2,pointnet_gru,5,0.10296803652968038,0.00032733353375352366,0.023538367677873085,0.0005631625952020113,p3,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.4,pointnet_gru,5,0.10023592085235922,6.546670675070731e-05,0.01870894346472781,0.00012418758730580172,p3,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.6,pointnet_gru,5,0.10002283105022831,1.8641474450405382e-05,0.018270413553617842,3.7214125913899377e-05,p3,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.8,pointnet_gru,5,0.1000076103500761,1.5220700152207555e-05,0.01822850972932695,2.9854940413089414e-05,p3,0.1,0.0,0.01818181818181818,0.0
structured_realistic_clutter,loso_test_p3_val_p4,0.0,pointnet_gru,1,0.6500380517503805,0.0,0.5897228634600288,0.0,p3,0.6666666666666666,0.0,0.6002597402597403,0.0
structured_realistic_clutter,loso_test_p3_val_p4,0.02,pointnet_gru,5,0.6481278538812785,0.001986636663501938,0.5732034713153438,0.0025384910231444876,p3,0.6666666666666666,0.0,0.5802597402597403,0.0
structured_realistic_clutter,loso_test_p3_val_p4,0.05,pointnet_gru,5,0.3991552511415525,0.04109771121734423,0.32377924499168587,0.03710280483171513,p3,0.4066666666666666,0.05734883511361752,0.3176191912662501,0.06818432889375863
structured_realistic_clutter,loso_test_p3_val_p4,0.1,pointnet_gru,5,0.24716894977168952,0.016799709461603682,0.17499112758258084,0.0125526333614253,p3,0.24,0.024944382578492935,0.1462181308887191,0.023475458992107536
structured_realistic_clutter,loso_test_p3_val_p4,0.15,pointnet_gru,5,0.21334094368340945,0.041918680056679786,0.13021597057281178,0.03375720594380876,p3,0.21999999999999997,0.049888765156985884,0.131034521034521,0.03879322553301464
structured_realistic_clutter,loso_test_p3_val_p4,0.2,pointnet_gru,5,0.19854642313546422,0.039299971586259426,0.11989665655665134,0.038880393353040645,p3,0.2,0.029814239699997202,0.12006886446886447,0.03158043778201674
structured_realistic_clutter,loso_test_p3_val_p4,0.3,pointnet_gru,5,0.17527397260273975,0.037764711901647,0.10060375586839228,0.043137898668985174,p3,0.16666666666666666,0.04216370213557839,0.09297553787208958,0.04833671029241835
point_missing,loso_test_p3_val_p4,0.0,pointnet_tcn,1,0.8340182648401826,0.0,0.8007859209675701,0.0,p3,0.9,0.0,0.8666666666666666,0.0
point_missing,loso_test_p3_val_p4,0.1,pointnet_tcn,5,0.8357686453576865,0.0005535189207296452,0.802261144111229,0.0005587919941874302,p3,0.9,0.0,0.8666666666666666,0.0
point_missing,loso_test_p3_val_p4,0.2,pointnet_tcn,5,0.8390791476407916,0.0005628572933668574,0.8047548400349382,0.0005216466020228674,p3,0.9,0.0,0.8666666666666666,0.0
point_missing,loso_test_p3_val_p4,0.3,pointnet_tcn,5,0.8438508371385083,0.0007752104461641767,0.8087024020974388,0.0008108805761113561,p3,0.9,0.0,0.8666666666666666,0.0
point_missing,loso_test_p3_val_p4,0.4,pointnet_tcn,5,0.8478158295281585,0.0008244506888250432,0.811706190822358,0.0008779086859726418,p3,0.9,0.0,0.8666666666666666,0.0
point_missing,loso_test_p3_val_p4,0.5,pointnet_tcn,5,0.850730593607306,0.000451133952367716,0.8135254280999336,0.0003765593825403613,p3,0.8666666666666668,1.1102230246251565e-16,0.8323809523809522,0.0
point_missing,loso_test_p3_val_p4,0.6,pointnet_tcn,5,0.8535159817351599,0.0007137518470437615,0.8148489858599042,0.0006483475449651159,p3,0.8666666666666668,1.1102230246251565e-16,0.8264285714285714,0.0
point_missing,loso_test_p3_val_p4,0.7,pointnet_tcn,5,0.8541476407914764,0.0008326293392150836,0.8132517135509181,0.0008251362556543584,p3,0.8666666666666668,1.1102230246251565e-16,0.8264285714285714,0.0
coordinate_noise,loso_test_p3_val_p4,0.0,pointnet_tcn,1,0.8340182648401826,0.0,0.8007859209675701,0.0,p3,0.9,0.0,0.8666666666666666,0.0
coordinate_noise,loso_test_p3_val_p4,0.01,pointnet_tcn,5,0.8325266362252662,0.00016914848379675555,0.7994571995791032,0.00012426641886890171,p3,0.9,0.0,0.8666666666666666,0.0
coordinate_noise,loso_test_p3_val_p4,0.02,pointnet_tcn,5,0.8285235920852358,0.000209250031733151,0.7956937816974312,0.00024093144804897593,p3,0.9,0.0,0.8666666666666666,0.0
coordinate_noise,loso_test_p3_val_p4,0.05,pointnet_tcn,5,0.7964916286149164,0.00026733893562025775,0.7645207738899881,0.0002984095625382227,p3,0.8666666666666668,1.1102230246251565e-16,0.8399999999999999,0.0
coordinate_noise,loso_test_p3_val_p4,0.08,pointnet_tcn,5,0.7282191780821917,0.00040385081161102234,0.6858596881693598,0.0005178634851301254,p3,0.8,0.0,0.75,0.0
coordinate_noise,loso_test_p3_val_p4,0.1,pointnet_tcn,5,0.6756164383561644,0.0007116389484055122,0.6265081356200017,0.0010866617167407783,p3,0.7866666666666667,0.016329931618554516,0.7362857142857143,0.0167965010933704
strong_synthetic_clutter,loso_test_p3_val_p4,0.0,pointnet_tcn,1,0.8340182648401826,0.0,0.8007859209675701,0.0,p3,0.9,0.0,0.8666666666666666,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.1,pointnet_tcn,5,0.19318112633181125,0.0007698876288304709,0.1305161766093582,0.0010159403896591959,p3,0.2,0.0,0.12,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.2,pointnet_tcn,5,0.11095890410958904,0.0005679789393316714,0.03836539185296347,0.0010001263340573266,p3,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.4,pointnet_tcn,5,0.10003044140030441,2.8475322578184875e-05,0.01824316944374499,5.738112735880467e-05,p3,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.6,pointnet_tcn,5,0.1,0.0,0.01818181818181818,0.0,p3,0.1,0.0,0.01818181818181818,0.0
strong_synthetic_clutter,loso_test_p3_val_p4,0.8,pointnet_tcn,5,0.1,0.0,0.01818181818181818,0.0,p3,0.1,0.0,0.01818181818181818,0.0
structured_realistic_clutter,loso_test_p3_val_p4,0.0,pointnet_tcn,1,0.8340182648401826,0.0,0.8007859209675701,0.0,p3,0.9,0.0,0.8666666666666666,0.0
structured_realistic_clutter,loso_test_p3_val_p4,0.02,pointnet_tcn,5,0.7360882800608829,0.0019933597479220504,0.6797060916217057,0.0025105293797960913,p3,0.8,0.0,0.75,0.0
structured_realistic_clutter,loso_test_p3_val_p4,0.05,pointnet_tcn,5,0.45084474885844755,0.02152645601477999,0.4184448857913782,0.014281531057687816,p3,0.4533333333333333,0.026666666666666658,0.40179365079365087,0.020942373752575
structured_realistic_clutter,loso_test_p3_val_p4,0.1,pointnet_tcn,5,0.30468036529680365,0.038931407651021696,0.27731978011344244,0.024482028354747668,p3,0.3,0.05577733510227169,0.26352566198103955,0.03722199188948654
structured_realistic_clutter,loso_test_p3_val_p4,0.15,pointnet_tcn,5,0.2482496194824962,0.0426113756056686,0.21550487405064706,0.02919876752203024,p3,0.25333333333333335,0.04521553322083511,0.20846462948815891,0.03939962796340957
structured_realistic_clutter,loso_test_p3_val_p4,0.2,pointnet_tcn,5,0.2136681887366819,0.052768059009103335,0.17323662819030666,0.042972741342230635,p3,0.21333333333333332,0.06531972647421809,0.1675887445887446,0.06071884002642144
structured_realistic_clutter,loso_test_p3_val_p4,0.3,pointnet_tcn,5,0.19388888888888886,0.060423843737559955,0.14493613857206417,0.06040210067590667,p3,0.18666666666666665,0.06863753427324668,0.14000459770114942,0.06674317512339063
point_missing,loso_test_p3_val_p4,0.0,robhar_like,1,0.5488584474885845,0.0,0.459565323528288,0.0,p3,0.6,0.0,0.5,0.0
point_missing,loso_test_p3_val_p4,0.1,robhar_like,5,0.5518721461187214,0.00021579066786542376,0.46178319413744323,0.00028687543635326745,p3,0.6,0.0,0.5,0.0
point_missing,loso_test_p3_val_p4,0.2,robhar_like,5,0.554337899543379,0.0003174528708464988,0.4639244869155821,0.0003994374377197111,p3,0.6,0.0,0.5,0.0
point_missing,loso_test_p3_val_p4,0.3,robhar_like,5,0.5570928462709285,0.00044021780407850264,0.46640318359103106,0.0003992065372276832,p3,0.6,0.0,0.5,0.0
point_missing,loso_test_p3_val_p4,0.4,robhar_like,5,0.5610882800608828,0.0002631905093727734,0.4710922419862135,0.000536412449352059,p3,0.6,0.0,0.5005594405594406,0.0002797202797202747
point_missing,loso_test_p3_val_p4,0.5,robhar_like,5,0.5680821917808219,0.0005388858741887246,0.47884418953405766,0.00037409228062635415,p3,0.6,0.0,0.5006993006993007,0.0
point_missing,loso_test_p3_val_p4,0.6,robhar_like,5,0.5813622526636225,0.0001431878822087326,0.49670775390495236,0.0002505211282604454,p3,0.6,0.0,0.5006993006993007,0.0
point_missing,loso_test_p3_val_p4,0.7,robhar_like,5,0.6132039573820396,0.00023332891501912404,0.5442638924403246,0.0005108478150658311,p3,0.6,0.0,0.5006993006993007,0.0
coordinate_noise,loso_test_p3_val_p4,0.0,robhar_like,1,0.5488584474885845,0.0,0.459565323528288,0.0,p3,0.6,0.0,0.5,0.0
coordinate_noise,loso_test_p3_val_p4,0.01,robhar_like,5,0.5476712328767123,0.000247072801837877,0.45871592527104327,0.00020985750941620551,p3,0.6,0.0,0.5,0.0
coordinate_noise,loso_test_p3_val_p4,0.02,robhar_like,5,0.5445053272450533,0.0001374084481375072,0.45637272984400656,0.0001903055394398794,p3,0.6,0.0,0.5,0.0
coordinate_noise,loso_test_p3_val_p4,0.05,robhar_like,5,0.524916286149163,0.00041152224762850125,0.4436021143960881,0.000363034468386509,p3,0.6,0.0,0.5006993006993007,0.0
coordinate_noise,loso_test_p3_val_p4,0.08,robhar_like,5,0.47257229832572295,0.0010505040116359859,0.4099678281964992,0.0008563702118972685,p3,0.5666666666666667,0.0,0.4841666666666667,0.0
coordinate_noise,loso_test_p3_val_p4,0.1,robhar_like,5,0.41025114155251147,0.000384002307809538,0.36260147305214097,0.0004918110622966924,p3,0.4600000000000001,0.01333333333333333,0.40192982456140347,0.012631578947368438
strong_synthetic_clutter,loso_test_p3_val_p4,0.0,robhar_like,1,0.5488584474885845,0.0,0.459565323528288,0.0,p3,0.6,0.0,0.5,0.0
